Salýpazarý;Tacalan;201616
Salýpazarý;Tahnal;13776
Salýpazarý;Tepealtý;14627
Salýpazarý;Y.kestanepýnar;201618
Salýpazarý;Yavaþbey;13249
Salýpazarý;Yayla;201617
Salýpazarý;Yenidoðan;14664
Salýpazarý;Yeþil;154618
Tekkeköy;Akbaþlar;156494
Tekkeköy;Andyeri;157782
Tekkeköy;Aþaðýçýnýk;14195
Tekkeköy;Asaraðaç;13850
Tekkeköy;Bakacak;13719
Tekkeköy;Balcalý;14623
Tekkeköy;Baþköy;14606
Tekkeköy;Beyoðlu;204001
Tekkeköy;Büyüklü;13760
Tekkeköy;Çayýrçökek;13708
Tekkeköy;Çimenli;14460
Tekkeköy;Çýnaralan;13978
Tekkeköy;Çýrakman;156637
Tekkeköy;Erenköy;13021
Tekkeköy;Gökçe;203783
Tekkeköy;Gökçedere;157464
Tekkeköy;Gölceðiz;154598
Tekkeköy;Güzelyurt;14491
Tekkeköy;Hamzalý;13294
Tekkeköy;Kababürük;14341
Tekkeköy;Kahyalý;13960
Tekkeköy;Karaoðlan;14746
Tekkeköy;Karaperçin;13580
Tekkeköy;Kargýlý;13190
Tekkeköy;Karýþlar;14620
Tekkeköy;Kerpiçli;13676
Tekkeköy;Kibarlar;13790
Tekkeköy;Kýþla;158784
Tekkeköy;Köprübaþý;13752
Tekkeköy;Kutlukent;13788
Tekkeköy;Ovabaþý;13726
Tekkeköy;Sarýyurt;13702
Tekkeköy;Seymenler;156892
Tekkeköy;Sýtmasuyu;13519
Tekkeköy;Tekkeköy;156311
Tekkeköy;Yaðbasan;14162
Tekkeköy;Yaylageriþ;14111
Tekkeköy;Yazýlar;14303
Tekkeköy;Yenibüyüklü;203793
Tekkeköy;Yenidoðan;14075
Tekkeköy;Yeniköy;13946
Tekkeköy;Yeþilalan;13848
Tekkeköy;Yeþildere;13743
Tekkeköy;Yeþilyurt;14317
Tekkeköy;Yukarýçýnýk;13309
Tekkeköy;Zafer;13893
Terme;Ahmetbey;160517
Terme;Akbucak;200954
Terme;Akçagün;14633
Terme;Akçay;200959
Terme;Akçaykaracalý;153340
Terme;Altunlu;156956
Terme;Ambartepe;200698
Terme;Ambartepe/cumhuriyet;159190
Terme;Aybeder;204351
Terme;Bafracalý;203155
Terme;Baðsaray;157030
Terme;Bazlamaç;157031
Terme;Bazlamaç/acýincir;203145
Terme;Bazlamaç/aþaðýmahalle;203153
Terme;Bazlamaç/hacýali;203158
Terme;Bazlamaç/hoylan;203150
Terme;Bazlamaç/orta;203148
Terme;Beþikli;158068
Terme;Çamlýca;14622
Terme;Çanaklý;13763
Terme;Çangallar;153713
Terme;Çardak;155888
Terme;Çay;157086
Terme;Cýlar;13998
Terme;Cumhuriyet;200963
Terme;Daðdýralý;156754
Terme;Dereyol;158011
Terme;Dibekli;14613
Terme;Eðercili;154987
Terme;Elmaköy;14609
Terme;Elmalýk;14137
Terme;Emiryusuf;154725
Terme;Erenköy;158267
Terme;Etyemezli;155020
Terme;Evci;155205
Terme;Evci/gökseki;203147
Terme;Evci/yahyalý;203149
Terme;Fenk;157235
Terme;Geçmiþ;14517
Terme;Gökçeaðaç;200960
Terme;Gölyazý;200956
Terme;Gündoðdu;156312
Terme;Hüseyinmescit;157435
Terme;Ýlimdað;205684
Terme;Ýmanalisi;154525
Terme;Karacaköy;156605
Terme;Karacalý;153054
Terme;Karamahmut;155021
Terme;Kargucak;200958
Terme;Kazýmkarabekirpaþa;156755
Terme;Kesikkaya;13748
Terme;Kocaman;203142
Terme;Kocaman/mýhlýpelit;203154
Terme;Kocamanbaþý;156893
Terme;Köybucaðý;157372
Terme;Kozluk/fatih;158458
Terme;Kozluk/yavuz;155307
Terme;Kumcaðýz;154634
Terme;Kuþca;153163
Terme;Kuþçulu;158570
Terme;Mescitli;157048
Terme;Meþeyazý;204352
Terme;Muratlý;158094
Terme;Oðuzlu;160157
Terme;Örencik;157594
Terme;Ortasöðütlü;14086
Terme;Özyurt;203144
Terme;Sakarlý;157049
Terme;Sakarlý/anaçökek;203146
Terme;Sakarlý/çaðlayan;203152
Terme;Sakarlý/yenimahalle;203157
Terme;Sancaklý;14031
Terme;Sarayköy;154750
Terme;Þeyhli;14226
Terme;Sivaslýlar;159008
Terme;Söðütlü;205189
Terme;Þuayip;157568
Terme;Sütözü;157115
Terme;Taþlýk;156130
Terme;Taþpýnar;156228
Terme;Uludere;156033
Terme;Uzungazi;157707
Terme;Yalý;153320
Terme;Yeni;158941
Terme;Yenicami;156614
Terme;Yerli;13669
Terme;Yüksekyayla;156383
Vezirköprü;Abdulgani;157570
Vezirköprü;Adatepe;156495
Vezirköprü;Aðcaalan;158857
Vezirköprü;Aðcayazý;158095
Vezirköprü;Ahmetbaba;157569
Vezirköprü;Akören;158255
Vezirköprü;Alan;156814
Vezirköprü;Alanbaþý;152964
Vezirköprü;Alancýk;156403
Vezirköprü;Alanþeyhi;157577
Vezirköprü;Altýnkaya;159206
Vezirköprü;Arýca;157795
Vezirköprü;Aþaðýnarlý;158994
Vezirköprü;Avdan;156756
Vezirköprü;Aydýnlý;158953
Vezirköprü;Aydoðdu;155414
Vezirköprü;Ayvalý;154635
Vezirköprü;Bahçekonak;156229
Vezirköprü;Bahçelievler;157383
Vezirköprü;Bahçesaray;159192
Vezirköprü;Bakla;158270
Vezirköprü;Baþalan;155102
Vezirköprü;Baþfaký;158954
Vezirköprü;Bayram;155415
Vezirköprü;Bektaþ;157467
Vezirköprü;Belalan;157979
Vezirköprü;Beþpýnar;157783
Vezirköprü;Boða;158184
Vezirköprü;Boðazkoru;156237
Vezirköprü;Boruk;157784
Vezirköprü;Burhaniye;155035
Vezirköprü;Büyükkale;156206
Vezirköprü;Çakýrtaþ;156781
Vezirköprü;Çal;156496
Vezirköprü;Çalman;157885
Vezirköprü;Çaltu;155671
Vezirköprü;Çamlýca;158405
Vezirköprü;Çamlýkonak;159042
Vezirköprü;Çanaklý;158097
Vezirköprü;Çayýrbaþý;156618
Vezirköprü;Cebeli;157867
Vezirköprü;Çekalan;156439
Vezirköprü;Çekmeden;156617
Vezirköprü;Çeltek;155595
Vezirköprü;Çorakdere;157261
Vezirköprü;Cumhuriyet;158187
Vezirköprü;Danabaþ;160478
Vezirköprü;Darýçay;155681
Vezirköprü;Darýçayalaný;154545
Vezirköprü;Deðirmenbaþý;160721
Vezirköprü;Devalan;156627
Vezirköprü;Doyran;156896
Vezirköprü;Duruçay;157804
Vezirköprü;Düzce;203159
Vezirköprü;Elaldý;153165
Vezirköprü;Elbeyi;155596
Vezirköprü;Elmalý;158358
Vezirköprü;Esen;156512
Vezirköprü;Esentepe;158642
Vezirköprü;Esenyurt;155912
Vezirköprü;Fazýl ahmet paþa;156639
Vezirköprü;Gölfatih;156906
Vezirköprü;Göllüalan;154393
Vezirköprü;Gömlekhisar;158603
Vezirköprü;Güder;156697
Vezirköprü;Güldere;157796
Vezirköprü;Habibfaký;157886
Vezirköprü;Hacýlý;159083
Vezirköprü;Halilbaba;156536
Vezirköprü;Halkahavli;154610
Vezirköprü;Hayranlý;156117
Vezirköprü;Ýmircik;156423
Vezirköprü;Ýncesu;158588
Vezirköprü;Ýnkaya;155692
Vezirköprü;Kabalý;156959
Vezirköprü;Kadýçayýrý;158876
Vezirköprü;Kadýoðlu;160332
Vezirköprü;Kapaklý;156369
Vezirköprü;Kapaklýeþme;154394
Vezirköprü;Kaplancýk;153510
Vezirköprü;Karabük;203160
Vezirköprü;Karacaören;158195
Vezirköprü;Karadoruk;155006
Vezirköprü;Karaköy;156131
Vezirköprü;Karanar;158069
Vezirköprü;Karapýnar;154395
Vezirköprü;Karkucak;158296
Vezirköprü;Karlý;158096
Vezirköprü;Kavakpýnarý;156757
Vezirköprü;Kýlýçgüney;153874
Vezirköprü;Kýranalan;156159
Vezirköprü;Kýratbükü;159163
Vezirköprü;Kýrma;154437
Vezirköprü;Kýzýlcakoru;156054
Vezirköprü;Kýzýlcaören;157426
Vezirköprü;Kýzýlkese;159020
Vezirköprü;Kocakaya;156238
Vezirköprü;Köprübaþý;158081
Vezirköprü;Kovalý;156547
Vezirköprü;Küçükkale;154737
Vezirköprü;Kületek;156239
Vezirköprü;Kumral;160159
Vezirköprü;Kuruçay;156513
Vezirköprü;Kuþcular;156584
Vezirköprü;Kuyaþ;155318
Vezirköprü;Kuyumcu;154751
Vezirköprü;Mahmatlý;153865
Vezirköprü;Mehmet paþa;155103
Vezirköprü;Melikli;158669
Vezirköprü;Meþeli;156628
Vezirköprü;Mezrea;156638
Vezirköprü;Nalbantlý;157294
Vezirköprü;Narlýsaray;200967
Vezirköprü;Öðürlü;200966
Vezirköprü;Örencik;157887
Vezirköprü;Ortacami;156371
Vezirköprü;Ortaköy;155490
Vezirköprü;Oruç;157458
Vezirköprü;Ovacýk;156207
Vezirköprü;Oymaaðaç;155896
Vezirköprü;Özesentepe;158885
Vezirköprü;Özgüney;154546
Vezirköprü;Özkuruçay;158755
Vezirköprü;Özyörük;155007
Vezirköprü;Paþaköy;154636
Vezirköprü;Pazarcý;157373
Vezirköprü;Samukalan;157052
Vezirköprü;Samur;156313
Vezirköprü;Saraycýk;157032
Vezirköprü;Saraylý;158765
Vezirköprü;Sarýalan;158185
Vezirköprü;Sarýdýbek;158978
Vezirköprü;Sarýyar;157447
Vezirköprü;Þentepe;157127
Vezirköprü;Sýrbaþmak;154447
Vezirköprü;Sofular;157595
Vezirköprü;Soðucak;155135
Vezirköprü;Susuz;158979
Vezirköprü;Tabakhane;156258
Vezirköprü;Tahtaköprü;158697
Vezirköprü;Taþkale;157128
Vezirköprü;Taþlýyük;156922
Vezirköprü;Tatarkale;156370
Vezirköprü;Teberük;158503
Vezirköprü;Tekkekýran;158818
Vezirköprü;Tepeören;158562
Vezirköprü;Tikenli;156173
Vezirköprü;Türkmen;157992
Vezirköprü;Yaðcý;158563
Vezirköprü;Yaðýnözü;155693
Vezirköprü;Yarbaþý;154752
Vezirköprü;Yeniçelik;155008
Vezirköprü;Yenidüzce;158271
Vezirköprü;Yenimahalle;158297
Vezirköprü;Yeþilada;158756
Vezirköprü;Yeþýlada köyü;156445
Vezirköprü;Yolpýnar;156743
Vezirköprü;Yukarýnarlý;160171
Vezirköprü;Yurtdaðý;156351
Vezirköprü;Yürükçal;158186
Yakakent;Asmapýnar;13904
Yakakent;Büyükkýrýk;14559
Yakakent;Çamalan;14354
Yakakent;Çepni;14032
Yakakent;Gündüzlü;13455
Yakakent;Karaaba;13433
Yakakent;Kayalý;13903
Yakakent;Kozköy;159060
Yakakent;Kuzören;13650
Yakakent;Küplüaðzý;156259
Yakakent;Kürüz gürgenlik;157993
Yakakent;Liman;203911
Yakakent;Merkez;154806
Yakakent;Mutaflý;13512
Yakakent;Sarýgöl;14020
Yakakent;Yassýdað;169510
Yakakent;Yeþilköy;13801
